shop_id,chain_code,chain_name,shop_name,address,lat,lng,payment_tags,source_url
1357-dcdb58182a,blue-tag,美容・理容,1357,兵庫県赤穂市北野中324-1,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
29-9258f4e11f,blue-tag,居酒屋・バー,29ーふくー,兵庫県赤穂市加里屋65-18,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
808-curry-vegetable-c726b27e3a,blue-tag,専門料理店,808 Curry & Vegetable,大阪府高槻市芥川町2丁目14-3島津ビル1階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
almaz2nd-10c8ae7ab9,blue-tag,居酒屋・バー,ALMAZ2nd,高知県高知市追手筋1-3-15サンフィールドアプレビル3階北,,,blue_tag,https://almaz2nd.crayonsite.com/
ayu-shop-1e37ebd306,blue-tag,アパレル,Ayu夢Shop富山いみず総本店,富山県射水市東太閤山3-53,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
bar-a-solutions-f7f264bbe3,blue-tag,居酒屋・バー,BAR A-SOLUTIONS,兵庫県神戸市中央区下山手通2-17-10ライオンビル三宮館3階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
bar-kaguya-05d8619153,blue-tag,居酒屋・バー,BAR KAGUYA,京都府宇治市宇治妙楽17-1,,,blue_tag,https://bar-kaguya.foodre.jp
bar-laughing-95a6d5d10d,blue-tag,居酒屋・バー,BAR LAUGHING,大阪府大阪市　中央区道頓堀（１丁目東）5-18わんわん共和国ビルB1F,,,blue_tag,https://bar-laughing.com
bar-haohao-cd0c044b26,blue-tag,居酒屋・バー,BAR haohao,広島県広島市西区横川町３-２-１０,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
bar-fa347a83a6,blue-tag,居酒屋・バー,BARえびふらいレコーズ,大阪府大阪市　中央区石町　２丁目２－２０ CHIKAMATSUBILD 3階西,,,blue_tag,https://ebifly-records.co.jp/
bar-bebbdc70e3,blue-tag,居酒屋・バー,BARオルガン,大阪府池田市石橋1-3-3 2F,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
boutiquekatami-23330c5d5b,blue-tag,アパレル,BOUTIQUEKatami,大阪府東大阪市小阪本町1-6-13ダイワビル1階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
br-86897f135d,blue-tag,美容・理容,BR,石川県金沢市丸の内6-7１階,,,blue_tag,https://br-salon.net/
brio-9c669344b2,blue-tag,アパレル,BRio,大阪府高槻市高槻町20-12久保田ビル1F,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
byob-kanazawa-81c452c13a,blue-tag,食料品,BYOB KANAZAWA,石川県金沢市本町1丁目3-27,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
balloon-shop-boo-359bbdb8fe,blue-tag,ホビー・玩具,Balloon Shop Boo,大阪府大阪市　阿倍野区阪南町３－１５－１２,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
bar-nagi-bfed4273ed,blue-tag,居酒屋・バー,Bar Nagi,大阪府大阪市　北区浮田1-2-16,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
bar-qr-9b8529f927,blue-tag,居酒屋・バー,Bar QR,大阪府大阪市中央区東心斎橋２丁目５－６つく志会館 501,,,blue_tag,https://qr.subculentertainment.com/
bistro-primo-d5405e8227,blue-tag,居酒屋・バー,Bistro PRIMO,大阪府大阪市　中央区西心斎橋2-5-2アークコート,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
brasserie24-e161464e9b,blue-tag,専門料理店,Brasserie24℃,大阪府高槻市高槻町6-24スカイハイツ1F,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
cafe-de-h-fa7dee3d73,blue-tag,カフェ,CAFE DE H,石川県金沢市南町6-12国際ビジネス学院ビル1F,,,blue_tag,https://le-musee-de-h.jp/shops/cafe_h.html
chiki-chiki-e73d563d76,blue-tag,アパレル,CHIKI CHIKI,兵庫県赤穂市加里屋44-7イーストサイド山下ビル1F西,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
clover-64bdd9a253,blue-tag,美容・理容,CLOVER,大阪府大阪市　西区江戸堀1-23-30ダコタビル3階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
copa-852512dc1b,blue-tag,居酒屋・バー,COPA,徳島県徳島市一番町3-5,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
cozy-cozy-2477c688c4,blue-tag,美容・理容,COZY*COZY,福井県福井市松本2-24-10-1F,,,blue_tag,https://www.cozycozy.jp
crete-d-or-ca8599afdc,blue-tag,居酒屋・バー,CRETE D'OR,京都府京都市　東山区清本町357呑太呂ビル2階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
cafe-mocktail-roots-97ac2a50ef,blue-tag,カフェ,Cafe＆Mocktail~Roots~,大阪府大阪市城東区鴫野西1丁目8番30号,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
carcarepit-43dd629ea5,blue-tag,自動車・バイク用品,CarCarePit摂津店,大阪府摂津市鳥飼本町5-3-22,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
carino-eyelash-3ad1dc8b79,blue-tag,美容・理容,Carino　EYELASH,岡山県岡山市　北区下中野720-105ウィスティリア102号室,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
champcrepe-63392905e6,blue-tag,ファストフード,ChampCrepe,大阪府大阪市　此花区四貫島1-8-16五番館2号室,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
coffeeroastingdaruma-742e3f1a10,blue-tag,食料品,CoffeeRoastingDaruma,岡山県笠岡市三番町4-24,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
discovery-605a68f64b,blue-tag,アパレル,DISCOVERY,福井県福井市板垣５ー1013,,,blue_tag,https://www.discovery-jp.com/
dog-salon-towa-313fe5dec1,blue-tag,美容・理容,Dog Salon TOWA,大阪府大阪市　住之江区粉浜3丁目9-20,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
eternity-c499884a67,blue-tag,アパレル,ETERNITY,岡山県岡山市　北区奉還町1-12-1,,,blue_tag,http://www.etnytrico.com
free-talk-a191462007,blue-tag,美容・理容,FREE TALK,兵庫県赤穂市加里屋90-5,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
fruit-house-ab6e1e7491,blue-tag,カフェ,FRUIT HOUSE カフェ,岡山県赤磐市五日市274,,,blue_tag,https://yoshii-farm.com
fruit-house-029b6ef642,blue-tag,カフェ,FRUIT HOUSE 売店,岡山県赤磐市五日市274,,,blue_tag,https://yoshii-farm.com
fish-meat-hands-b5e240b10a,blue-tag,居酒屋・バー,Fish&Meat HANDS,大阪府大阪市　福島区福島5-14-9,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
gallery-compass-14b7c96a25,blue-tag,宿泊施設,Gallery compass,大阪府東大阪市御厨南1-3-24,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
garage-smc-289c36b6ca,blue-tag,自動車修理,Garage SMC,石川県金沢市間明町１丁目２７,,,blue_tag,https://garage-smc.jimdofree.com/
ginnan-0e0fa33394,blue-tag,居酒屋・バー,Ginnan,京都府京都市　下京区七条烏丸西入る中居町114-2,,,blue_tag,http://www.ichoya.jp
go-en-d91a80a45a,blue-tag,専門料理店,Go-En京都三条新町,京都府京都市　中京区釜座町36番,,,blue_tag,https://tabelog.com/kyoto/A2601/A260202/26030314/
harry-s-kanazawa-968b7bdd38,blue-tag,居酒屋・バー,HARRY'S KANAZAWA,石川県金沢市本町1丁目3-27,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
hattori-bagel-bd6f611424,blue-tag,食料品,HATTORI BAGEL,岡山県岡山市北区奉還町1-4-12-1,,,blue_tag,http://hattoribagel.com/
hiroshima-north-beer-bar-3f71128f76,blue-tag,居酒屋・バー,HIROSHIMA NORTH BEER BAR 福山店,広島県福山市元町8-2,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
horus-works-d7d39000c0,blue-tag,アパレル,HORUS WORKS,広島県福山市伏見町1-23,,,blue_tag,https://horusworks.theshop.jp/
hawaiian-cafe-honu-8e687ceff3,blue-tag,カフェ,Hawaiian Cafe Honu,京都府亀岡市追分町八ノ坪26-14,,,blue_tag,http://www.hawaiiancafe-honu.com
i-las-e86ae363d6,blue-tag,美容・理容,I'LAS,京都府京都市　中京区貝屋町558澤田ビル１F,,,blue_tag,https://www.oxcreation.com
i-n-s-b-ef42115e5b,blue-tag,居酒屋・バー,I.N.S.B.,兵庫県西宮市津門呉羽町1-30万グループビル2階,,,blue_tag,https://www.instagram.com/insb_nishinomiya_japan/?hl=ja
ichoya-f353a4fe72,blue-tag,カフェ,ICHOYA,京都府京都市　下京区西中筋通正面上る堺町100-1,,,blue_tag,http://www.ichoya.jp
japan-panoramic-tours-87b6ea26ea,blue-tag,旅行代理店,JAPAN PANORAMIC TOURS,東京都新宿区西新宿８丁目１２番８号梅屋ビル２階,,,blue_tag,https://www.jptours.co.jp/
ja-52e1cf9d6b,blue-tag,その他,JAなのはな旅行センター,富山県富山市豊田本町3-18-21,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
just-sleep-53ced94ac3,blue-tag,宿泊施設,Just Sleep大阪心斎橋,大阪府大阪市　中央区南船場2丁目9-15,,,blue_tag,https://www.justsleephotels.com/osakaShinsaibashi/jp
kakky-s-bar-977d4b3148,blue-tag,居酒屋・バー,KAKKY's BAR,岡山県岡山市北区奉還町2-7-14,,,blue_tag,https://kakkys-bar.com/
kishibe-cafe-yamaguchi-845a00ad22,blue-tag,カフェ,KISHIBE CAFE YAMAGUCHI,大阪府吹田市岸部南１丁目25-3dig the osaka 1階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
kagerou-ec34262107,blue-tag,食料品,Kagerou商店,東京都港区赤坂2丁目3番5号赤坂スターゲートプラザ13F,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
kitchen-friend-f148644d11,blue-tag,食料品,Kitchen friend 怜,大阪府東大阪市足代新町3-17,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
les-hirondelles-a558b03338,blue-tag,カフェ,LES HIRONDELLES,兵庫県神戸市　中央区元町通1丁目2-8,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
luce-hanaume-69dd84ea9d,blue-tag,その他小売り,LUCE hanaume,香川県観音寺市観音寺町甲3094-1,,,blue_tag,https://lucehanaume.com/
la-carne-46c37c209b,blue-tag,専門料理店,La Carne,東京都大田区鵜の木2-5-5イーグル鵜の木原田ビル2階,,,blue_tag,https://lacarne-unoki.com/
lien-c99f25320c,blue-tag,その他,Lien,広島県福山市南手城町1丁目7ー10プリムローズＵ101,,,blue_tag,https://lien-0427.com
loop-orange-201-efd927f092,blue-tag,その他,Loop Orange 201,福岡県福岡市　西区横浜1-43-29-1,,,blue_tag,https://x.com/looporange201?s=21
lounge-koiki-ea1b7b47ad,blue-tag,居酒屋・バー,Lounge KOIKI,大阪府大阪市　淀川区宮原2-14-1マキシム東三国,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
matatabi-4546bacc4c,blue-tag,カフェ,MATATABI,和歌山県和歌山市美園町５丁目３－３,,,blue_tag,https://mata-tabi.space/
men-s-shop-simizu-0de893a0e3,blue-tag,アパレル,MEN'S SHOP SIMIZU,大阪府大阪市　阿倍野区阿倍野筋3－10－1あべのベルタ101,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
mint-hair-772b1848e5,blue-tag,その他,MINT HAIR,広島県東広島市八本松東2丁目8-28-1,,,blue_tag,https://riyou.jp/shop/68509/
melpot-47627e49af,blue-tag,カフェ,MelPotベルファ都島店,大阪府大阪市　都島区友渕町２丁目１３－３４ベルファ都島ショッピングセンターフードコート,,,blue_tag,https://www.instagram.com/melpot_crepe?igsh=YWNjOHQ0bzNqbTJh&utm_source=qr
melpot-2b804008e5,blue-tag,カフェ,MelPot住吉大社駅前店,大阪府大阪市　住吉区長峡町２－１６グランディオーソ住吉大社,,,blue_tag,https://www.instagram.com/melpot_pudding?igsh=MTVoZnRmbnF0cTlwbw%3D%3D&utm_source=qr
olive-e982fa477b,blue-tag,アパレル,OLIVE,大阪府大阪市　阿倍野区西田辺町1-1-1道野ビル1階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
ota-cad344863b,blue-tag,アパレル,OTA,京都府京都市　山科区竹鼻　竹ノ街道町58COZYオオタ1階,,,blue_tag,http://www.ota-clothes.com
orange-fields-bread-factory-67aebafe4a,blue-tag,カフェ,Orange Fields Bread Factory,大阪府大阪市　北区天神橋4丁目7-29扇町山一ビル1階,,,blue_tag,https://www.orangefields-teagarden.com/sp/bakery.html
petsalon-hotel-chere-7b1d6a2a57,blue-tag,その他,PETSALON　&　HOTEL　chere　福島店,大阪府大阪市　福島区福島４-５-４９-２Ｆ,,,blue_tag,https://petsalon-chere.com
petsalon-hotel-chere-fa23e6c5e9,blue-tag,その他,PETSALON　&　HOTEL　chere　都島店,大阪府大阪市　都島区高倉町1-3-26,,,blue_tag,https://petsalon-chere.com
pizzeria-vivace-63ea4abc07,blue-tag,専門料理店,Pizzeria　Vivace,京都府京都市　左京区田中　門前町78一階,,,blue_tag,https://pizzeria-vivace.com/
premium-sake-pub-gashue-88d248a471,blue-tag,居酒屋・バー,Premium Sake Pub GASHUE,東京都台東区東上野２－１３－５第二興和ビル１階,,,blue_tag,https://www.gashue.co.jp/
pure-walk-cafe-fcac2cf4ab,blue-tag,食料品,Pure Walk Cafe,大阪府富田林市加太３丁目２－２９－２０４,,,blue_tag,https://www.instagram.com/purewalkcafe?igsh=MXF1bnd0aGM5OWpteQ==
rokahair-611749bc5d,blue-tag,美容・理容,ROKAhair,滋賀県長浜市大辰巳町43,,,blue_tag,https://roka-hair.com/
rema-244bad563c,blue-tag,美容・理容,ReMA,大阪府大阪市中央区東平2-4-3,,,blue_tag,https://www.rema-uehommachi.com/
s-factory-08db9f906d,blue-tag,自動車・バイク用品,S-FACTORY,大阪府大阪市　生野区鶴橋5-20-6,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
sakuragumi-6d6ab5727e,blue-tag,専門料理店,SAKURAGUMI,兵庫県赤穂市御崎2-1,,,blue_tag,https://www.vera-pizza-sakuragumi.co.jp/access
sassen-71e5f1967f,blue-tag,ジム・フィットネス,SASSEN,東京都新宿区市谷田町3-16,,,blue_tag,https://satsuzen.jp/
scioscio-971ef5d2aa,blue-tag,食料品,SCIOSCIO,兵庫県赤穂市御崎2-1,,,blue_tag,https://map.yahoo.co.jp/v3/place/KW8QHgeGXqU
shiny-mountain-a1b8b19510,blue-tag,居酒屋・バー,SHINY MOUNTAIN,富山県富山市新桜町2番26号アルペン村新桜町ビル1F,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
soraqua-8bf0b3e8d7,blue-tag,その他,SORAQUA,大阪府大阪市北区天神橋2-2-10ハイマウントビル404号室,,,blue_tag,https://beauty.hotpepper.jp/kr/slnH000671586/
sort-62ee33027f,blue-tag,その他小売り,SORT,大阪府東大阪市長堂3-1-1-36,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
swastika-b1fab752df,blue-tag,アパレル,SWASTIKA,岡山県岡山市北区奉還町2-9-4,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
switch-hair-relaxation-b47bea4582,blue-tag,美容・理容,SWiTCH Hair＆Relaxation,富山県富山市秋吉新町21-28,,,blue_tag,https://switch-relax-bb.com/
salon-cookie-604f28a7a1,blue-tag,美容・理容,Salon.Cookie　塚本,大阪府大阪市　淀川区塚本　2-25-16大宇市ビル（旧プレジデントトヨトミビル）　6階6B号室,,,blue_tag,https://beauty.hotpepper.jp/kr/slnH000433199/
salon-cookie-27fb6c4673,blue-tag,美容・理容,Salon.Cookie　大阪上本町,大阪府大阪市　天王寺区上本町　5-7-21早川ビル 301号室,,,blue_tag,https://beauty.hotpepper.jp/kr/slnH000531324/
salon-cookie-05062bf57d,blue-tag,美容・理容,Salon.Cookie　大阪九条,大阪府大阪市　西区九条　1-25-9藤井エステートビル　２F,,,blue_tag,https://beauty.hotpepper.jp/kr/slnH000472876/
salon-cookie-edd9f49bdd,blue-tag,美容・理容,Salon.Cookie　尼崎,兵庫県尼崎市神田　中通　3-30グラン・ノア－ルビル　２F,,,blue_tag,https://beauty.hotpepper.jp/kr/slnH000383345/
salon-cookie-71fa5a554c,blue-tag,美容・理容,Salon.Cookie　御影,兵庫県神戸市　東灘区御影本町　2-15-24丸一ビル　２F,,,blue_tag,https://beauty.hotpepper.jp/kr/slnH000496311/
salon-pudding-1d75b5cab2,blue-tag,美容・理容,Salon.Pudding,兵庫県尼崎市神田　中通　3-75クリオビル１　201号室,,,blue_tag,https://beauty.hotpepper.jp/kr/slnH000657769/
teizou-ffcf692c02,blue-tag,その他,TEIZOU,神奈川県小田原市扇町5-7-10,,,blue_tag,https://www.teizou.tokyo/
tiara-be3de51fab,blue-tag,カフェ,TIARA,山口県下関市唐戸町6-1カモンワーフ1階海側,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
tobariya-bar-b16e7f9c0b,blue-tag,居酒屋・バー,TOBARIYA　BAR,京都府京都市　下京区北不動堂町570-7３F,,,blue_tag,https://www.mgfoods.co.jp/tobariyabar/
topop-8f654d9093,blue-tag,美容・理容,TOPOP,山口県萩市東田町144番地,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
toshiya-d04061b8c6,blue-tag,アパレル,TOSHIYA,大阪府大阪市　此花区四貫島１－７－１８,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
true-blue-d457d52745,blue-tag,居酒屋・バー,TRUE BLUE,兵庫県神戸市　中央区中山手通1－2－1  N COASTビルB1,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
teana-8fce37f472,blue-tag,カフェ,Teana,大分県津久見市中央町4-21辻本第一ビル1階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
t-4a5e96c963,blue-tag,食料品,T泉州,大阪府岸和田市箕土路町1-15-22,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
uisin-design-homecenter-7f1d55d9a8,blue-tag,その他小売り,UISIN DESIGN HOMECENTER,大阪府大阪市　西成区潮路1-2-27第2丸美マンション1F店舗,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
unchei-n-903409481e,blue-tag,美容・理容,UNCHEI[N],岡山県岡山市　北区富田町1-10-3,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
upper-f28bb4d1bd,blue-tag,アパレル,UPPER,兵庫県神戸市　中央区北長狭通2-31-66,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
uminos-spa-resort-9e8190e667,blue-tag,宿泊施設,Uminos Spa＆Resort,広島県江田島市沖美町　是長1433-2サンビーチ沖美,,,blue_tag,https://uminos.com/
veggie-iso-terrace-b5462b97ab,blue-tag,居酒屋・バー,VEGGIE ISO TERRACE,京都府京都市下京区立売西町79大丸京都店8階,,,blue_tag,https://isozumi.jp/veggieiso/index.html
vin-de-nene-ea864264f0,blue-tag,専門料理店,Vin de nene,大阪府大阪市　北区堂島1-3-4谷安ビル　3F,,,blue_tag,https://nene-kitashinchi.com/restaurant/
washu-blue-resort-c98804fc88,blue-tag,宿泊施設,WASHU BLUE RESORT 風籠,岡山県倉敷市下津井吹上303-17WASHU BLUE RESORT 風籠,,,blue_tag,https://kasago.jp/
wester-e50ce7253d,blue-tag,その他,WESTERセンター,大阪府大阪市北区梅田三丁目2-123イノゲート大阪20階,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
windward-03004727d0,blue-tag,カフェ,WINDWARD,兵庫県神戸市　中央区元町通5-3-14,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
world-vacation-aaac3c9ef6,blue-tag,旅行代理店,WORLD VACATION,石川県金沢市里見町44-1タウンハイツ１階,,,blue_tag,https://www.w-vacation.com
xsix-6fd8a5c934,blue-tag,専門料理店,Xsix串,大阪府大阪市　福島区福島3-8-10,,,blue_tag,https://xsix.jp/
bar-t-i-s-m-1c6a2e1003,blue-tag,居酒屋・バー,bar T i.s.m,大阪府大阪市　住吉区苅田　7-4-27,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
bar-pasticceria-7f97450054,blue-tag,カフェ,bar pasticceria トミヤ,岡山県岡山市北区奉還町2-9-10,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
bolo-602afc85e6,blue-tag,ファストフード,bolo,広島県安芸郡　府中町山田2-12-1,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
cafe-bar-eight-7a2e0c2011,blue-tag,居酒屋・バー,cafe & bar eight,岡山県岡山市　東区西大寺　中2-6-9,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
cantabile-c5ab407892,blue-tag,食料品,cantabile,富山県富山市五福378-1共栄ハイツ3棟102号,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
casa-de-azul-436ad994cb,blue-tag,居酒屋・バー,casa de azul,大阪府大阪市　淀川区十三東2-9-2イマナカビル２F,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
chill-a7eec6cd11,blue-tag,美容・理容,chill,京都府京都市　中京区釜座町11-11京都釜座ビル1F,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
coffee-c0b5b5cb5a,blue-tag,カフェ,coffee 山川,京都府京都市　中京区大炊町357石倉ビル1階,,,blue_tag,http://www.coffeeyamakawa.com
egg-spot-60f657bcf8,blue-tag,専門料理店,egg spotらんらん,大阪府大阪市　大正区三軒家西1-1-14タグボート大正入り口コンテナ,,,blue_tag,https://www.instagram.com/eggspot_ranran2024?igsh=Z2czeGR2cWRyM25u&utm_source=qr
forest-nail-334213b302,blue-tag,美容・理容,forest nail,岡山県岡山市　北区庭瀬179-4フォーレントM1 101号室,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
grab-cars-1110a939fe,blue-tag,卸売業,grab cars,大阪府大阪狭山市池之原1-889,,,blue_tag,http://www.grab.co.jp
green-5c24841dea,blue-tag,アパレル,green.,福岡県北九州市　小倉北区京町1-5-16和田ビル1F,,,blue_tag,https://green-kokura.shop-pro.jp/
guerir-enomiya-929198bf57,blue-tag,美容・理容,guerir enomiya,広島県安芸郡府中町宮の町1-1-26-201,,,blue_tag,https://guerir-hair.com/
guerir-01d3f7b712,blue-tag,美容・理容,guerir 中野店,広島県広島市安芸区中野2-1-1-1F,,,blue_tag,https://guerir-hair.com/
guerir-9ca7ea0ce6,blue-tag,美容・理容,guerir 府中店,広島県広島市東区矢賀4-12-18-1F,,,blue_tag,https://guerir-hair.com/
hair-design-ray-z-6bac7fe2a3,blue-tag,美容・理容,hair design Ray'z,兵庫県神戸市中央区加納町3-2-3-304,,,blue_tag,https://www.hairdesignrayz.com/
hair-make-a-rch-58c430e0a7,blue-tag,美容・理容,hair make A:RCH,大阪府堺市北区中百舌鳥町5-798-6松野なかもずビル1階,,,blue_tag,http://www.a-rch2009.com
hair-s-lowe-87084b1a00,blue-tag,美容・理容,hair's LOWE,大阪府大阪市　天王寺区味原町2-1,,,blue_tag,https://www.hairs-lowe.com/
hair-make-spiffy-82720aaba0,blue-tag,美容・理容,hair＆make Spiffy,福井県福井市高木中央2-403シラサキ第2ビル103,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
harelte-0bd0e1faa4,blue-tag,その他,harelte,兵庫県神戸市　西区井吹台　東町　3-27-7,,,blue_tag,https://www.google.com/maps/d/viewer?mid=1cuUtTOY_H5F84hIkz0_tNmcSV3GsBpk
honeybeecafe-6334311b19,blue-tag,カフェ,honeybeeCafe,大阪府大阪市住之江区南港北2-1-10ATCオズ棟北館２階,,,blue_tag,https://www.sakishima-sweets.com/
honeybeeshop-83358435a3,blue-tag,カフェ,honeybeeshop,大阪府大阪市住之江区南港北1-14-16さきしまコスモタワー展望台５５階,,,blue_tag,https://821beeshop.shopinfo.jp/
hotel-it-ba40d1d450,blue-tag,宿泊施設,hotel it.,大阪府大阪市　西区新町4-6-20,,,blue_tag,https://hotelit.jp/
ietiem-4fc31ffcf9,blue-tag,居酒屋・バー,ietiem,京都府京都市　下京区市之町260-7,,,blue_tag,https://isozumi.jp/ietiem/index.html
