snapshot_date,chain_name,change_type,blocked_reason,source_type,source_url,enabled,chain_code
2026-03-14,ステーキ屋松,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,スプリングバレーブルワリー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,スーパーアルプス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,スーパードラッグ ひまわり,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,スーパーマーケットバロー,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,セブン-イレブン,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,セブン＆アイフードシステムズ／デニーズ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,セリア,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ダイナシティ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ダイユーエイト,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ダックス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,デコホーム,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,トイザらス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,トリエ京王調布,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ドワ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ナチュラルローソン,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ナップス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ニッケコルトンプラザ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ニトリ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ニトリホームズ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ハイデイ日高,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ハッピードラッグ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,バリヤス酒場,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,バーミヤン,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,パスタ・デ・ココ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,パークショップ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ファミリーマート,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ファーストキッチン,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ファーム富田,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,フォーエル,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,フクハラ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,フタタ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,フライングガーデン,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,フレンテ笹塚,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,フーズマーケットホック,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,プリン本舗すすきの店,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ベストホーム,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ベストム,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ベニーレベニーレ,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ベビーザらス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ベルジョイス,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
2026-03-14,ペットフォレスト,added,disabled,review_needed,https://www.smart-code.jp/shoplist/,FALSE,
